PLAYDATA Board801, random100, random100 : 0, 1, 0
PLAYDATA Board858, MCT, MCT : 0, 1, 0
PLAYDATA Board858, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board858, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, MCT, AlphaBeta1 : 0, 0, 1
PLAYDATA Board858, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board858, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board858, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board858, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board858, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board858, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board858, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board858, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board858, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board858, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board858, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board858, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board858, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board858, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board858, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board858, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board858, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board858, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, random100, random100 : 0, 1, 0
PLAYDATA Board859, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board859, random100, MC-100 : 0, 1, 0
PLAYDATA Board859, random100, MCT : 0, 1, 0
PLAYDATA Board859, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board859, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board859, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board859, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board859, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, MC-100, random100 : 1, 0, 0
PLAYDATA Board859, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board859, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board859, MC-100, MCT : 0, 1, 0
PLAYDATA Board859, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board859, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board859, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, MCT, random100 : 1, 0, 0
PLAYDATA Board859, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, MCT, MC-100 : 1, 0, 0
PLAYDATA Board859, MCT, MCT : 0, 1, 0
PLAYDATA Board859, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board859, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board859, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board859, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board859, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board859, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board859, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board859, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board859, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board859, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board859, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board859, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, random100, random100 : 1, 0, 0
PLAYDATA Board860, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board860, random100, MC-100 : 0, 1, 0
PLAYDATA Board860, random100, MCT : 0, 1, 0
PLAYDATA Board860, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board860, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board860, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board860, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board860, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board860, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board860, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, MC-100, random100 : 1, 0, 0
PLAYDATA Board860, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board860, MC-100, MCT : 0, 1, 0
PLAYDATA Board860, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board860, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board860, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board860, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, MCT, random100 : 1, 0, 0
PLAYDATA Board860, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, MCT, MC-100 : 0, 1, 0
PLAYDATA Board860, MCT, MCT : 0, 1, 0
PLAYDATA Board860, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board860, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board860, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board860, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board860, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board860, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board860, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board860, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board860, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board860, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board860, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board860, AlphaBeta2, AlphaBeta4 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board860, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board861, random100, random100 : 0, 1, 0
PLAYDATA Board861, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board861, random100, MC-100 : 0, 1, 0
PLAYDATA Board861, random100, MCT : 0, 1, 0
PLAYDATA Board861, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board861, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, random100 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, MC-100, random100 : 1, 0, 0
PLAYDATA Board861, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board861, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board861, MC-100, MCT : 0, 1, 0
PLAYDATA Board861, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board861, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, MCT, random100 : 1, 0, 0
PLAYDATA Board861, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board861, MCT, MC-100 : 1, 0, 0
PLAYDATA Board861, MCT, MCT : 0, 1, 0
PLAYDATA Board861, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board861, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board861, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board861, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board861, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board861, AlphaBeta1, random100 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, hyouka-0-100 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board861, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board861, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board861, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board861, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board861, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board861, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board861, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, random100, random100 : 1, 0, 0
PLAYDATA Board862, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board862, random100, MC-100 : 0, 1, 0
PLAYDATA Board862, random100, MCT : 0, 1, 0
PLAYDATA Board862, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board862, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board862, hyouka-0-100, hyouka-0-100 : 0, 0, 1
PLAYDATA Board862, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, MC-100, random100 : 1, 0, 0
PLAYDATA Board862, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board862, MC-100, MCT : 0, 1, 0
PLAYDATA Board862, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, MC-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, MCT, random100 : 1, 0, 0
PLAYDATA Board862, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, MCT, MC-100 : 1, 0, 0
PLAYDATA Board862, MCT, MCT : 1, 0, 0
PLAYDATA Board862, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board862, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board862, EPT_MCT1730, hyouka-0-100 : 0, 1, 0
PLAYDATA Board862, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board862, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board862, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board862, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board862, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta1, MC-100 : 0, 1, 0
PLAYDATA Board862, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board862, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board862, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board862, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board862, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board862, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board862, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board862, AlphaBeta4, AlphaBeta2 : 0, 0, 1
PLAYDATA Board862, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board863, random100, random100 : 1, 0, 0
PLAYDATA Board863, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board863, random100, MC-100 : 0, 1, 0
PLAYDATA Board863, random100, MCT : 0, 1, 0
PLAYDATA Board863, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board863, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board863, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board863, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board863, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board863, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board863, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board863, hyouka-0-100, MC-100 : 0, 1, 0
